,date,open,close,high,low,volume,code
0,2014-09-17,10.737,10.971,11.008,10.573,27368.0,300272
1,2014-09-18,10.971,11.16,11.16,10.826,22019.0,300272
2,2014-09-19,11.236,11.109,11.28,10.952,16503.0,300272
3,2014-09-22,11.128,10.573,11.198,10.472,44015.0,300272
4,2014-09-23,10.548,10.706,10.781,10.315,63466.0,300272
5,2014-09-24,10.99,11.141,11.519,10.99,86664.0,300272
6,2014-09-25,10.901,11.179,11.349,10.857,58937.0,300272
7,2014-09-26,11.027,11.311,11.337,10.977,46664.0,300272
8,2014-09-29,11.311,11.431,11.532,11.185,56855.0,300272
9,2014-09-30,11.532,11.999,12.346,11.406,108845.0,300272
10,2014-10-08,11.879,11.753,11.892,11.57,80159.0,300272
11,2014-10-09,11.728,11.501,11.98,11.324,96456.0,300272
12,2014-10-10,11.482,11.633,11.639,11.343,52976.0,300272
13,2014-10-13,11.557,11.419,11.557,11.286,39933.0,300272
14,2014-10-14,11.419,11.185,11.482,11.16,36920.0,300272
15,2014-10-15,11.217,11.28,11.292,11.046,29566.0,300272
16,2014-10-16,11.273,11.236,11.456,11.116,38289.0,300272
17,2014-10-17,11.236,10.826,11.305,10.535,37316.0,300272
18,2014-10-20,10.819,10.971,11.034,10.788,17749.0,300272
19,2014-10-21,10.964,10.826,11.065,10.819,18506.0,300272
20,2014-10-22,10.832,10.706,10.914,10.674,19108.0,300272
21,2014-10-23,10.636,10.479,10.788,10.409,16298.0,300272
22,2014-10-24,10.535,10.485,10.624,10.472,17362.0,300272
23,2014-10-27,10.384,10.598,10.863,10.384,27390.0,300272
24,2014-10-28,10.636,10.99,11.034,10.636,24125.0,300272
25,2014-10-29,10.964,11.072,11.166,10.964,31699.0,300272
26,2014-10-30,11.141,10.971,11.16,10.933,25145.0,300272
27,2014-10-31,11.015,10.737,11.015,10.649,23196.0,300272
28,2014-11-03,10.92,11.355,11.551,10.92,74668.0,300272
29,2014-11-04,11.128,11.223,11.286,11.053,33648.0,300272
30,2014-11-05,11.166,11.236,11.305,10.977,23987.0,300272
31,2014-11-06,11.242,11.658,11.734,11.166,76361.0,300272
32,2014-11-07,11.671,11.412,11.816,11.337,54127.0,300272
33,2014-11-10,11.393,11.784,11.879,11.374,65480.0,300272
34,2014-11-11,11.791,11.627,12.024,11.292,62480.0,300272
35,2014-11-12,11.608,12.062,12.163,11.337,87471.0,300272
36,2014-11-13,12.081,11.734,12.459,11.633,87803.0,300272
37,2014-11-14,11.614,11.412,11.797,11.255,43750.0,300272
