,date,open,close,high,low,volume,code
0,2014-05-14,11.126,11.088,11.437,10.927,18147.0,300220
1,2014-05-15,11.121,10.794,11.232,10.749,10159.0,300220
2,2014-05-16,10.816,11.193,11.537,10.816,19447.0,300220
3,2014-05-19,11.315,10.96,11.315,10.649,12387.0,300220
4,2014-05-20,10.988,11.903,12.058,10.988,38184.0,300220
5,2014-05-21,11.859,12.252,12.308,11.52,24923.0,300220
6,2014-05-22,12.153,11.82,12.252,11.786,22538.0,300220
7,2014-05-23,11.725,11.842,11.981,11.692,11469.0,300220
8,2014-05-26,11.87,12.386,13.018,11.72,29698.0,300220
9,2014-05-27,12.252,12.386,12.674,12.202,21753.0,300220
10,2014-05-28,12.313,12.43,12.508,12.136,16693.0,300220
11,2014-05-29,12.175,11.814,12.269,11.803,18093.0,300220
12,2014-05-30,12.047,12.269,12.668,12.036,23005.0,300220
13,2014-06-03,12.269,12.164,12.535,12.114,13247.0,300220
14,2014-06-04,12.136,12.042,12.313,11.825,10335.0,300220
15,2014-06-05,11.947,12.18,12.202,11.947,8848.0,300220
16,2014-06-06,12.119,12.58,13.301,12.119,26358.0,300220
17,2014-06-09,12.397,13.534,13.839,12.302,38725.0,300220
18,2014-06-10,13.34,13.561,13.756,13.007,26017.0,300220
19,2014-06-11,13.411,13.433,13.556,13.228,15543.0,300220
20,2014-06-12,13.433,14.777,14.777,13.433,42655.0,300220
21,2014-06-13,14.977,16.253,16.253,14.921,39861.0,300220
22,2014-06-16,17.541,17.097,17.541,16.331,72898.0,300220
23,2014-06-17,16.775,16.736,17.308,16.42,50817.0,300220
24,2014-06-18,16.598,15.765,16.709,15.604,46126.0,300220
25,2014-06-19,15.765,15.043,16.081,14.738,42303.0,300220
26,2014-06-20,15.154,16.548,16.548,14.882,49103.0,300220
27,2014-06-23,17.197,16.958,17.508,16.681,69210.0,300220
28,2014-06-24,16.653,16.72,17.569,16.209,52100.0,300220
29,2014-06-25,16.709,18.391,18.391,16.464,68464.0,300220
30,2014-06-26,17.902,18.962,19.151,17.763,63382.0,300220
31,2014-06-27,18.746,18.346,19.057,17.941,45733.0,300220
32,2014-06-30,18.174,18.18,18.257,17.436,33139.0,300220
33,2014-07-01,18.041,18.069,18.529,17.597,26923.0,300220
34,2014-07-02,18.329,17.863,19.207,17.597,34853.0,300220
35,2014-07-03,18.596,18.407,19.19,18.057,47059.0,300220
36,2014-07-04,18.096,17.93,18.096,17.347,30448.0,300220
37,2014-07-07,17.541,17.919,17.969,17.491,19299.0,300220
38,2014-07-08,18.18,17.841,18.18,17.613,18413.0,300220
39,2014-07-09,17.669,17.153,17.969,17.142,22564.0,300220
40,2014-07-10,17.014,16.847,17.236,16.675,16348.0,300220
41,2014-07-11,16.892,17.214,17.513,16.548,17935.0,300220
42,2014-07-14,17.208,16.653,17.208,16.387,18521.0,300220
43,2014-07-15,16.598,16.67,16.736,16.32,14775.0,300220
44,2014-07-16,16.542,16.925,17.031,16.542,17869.0,300220
45,2014-07-17,16.67,17.375,17.896,16.67,29636.0,300220
46,2014-07-18,17.253,17.153,17.813,16.969,12719.0,300220
47,2014-07-21,17.264,17.458,17.808,17.153,13892.0,300220
48,2014-07-22,17.258,16.942,17.38,16.392,15562.0,300220
49,2014-07-23,16.759,15.992,16.764,15.293,20931.0,300220
50,2014-07-24,15.97,15.582,16.07,15.548,7353.0,300220
51,2014-07-25,15.548,15.276,15.759,15.043,10209.0,300220
52,2014-07-28,15.332,15.732,15.737,15.254,9374.0,300220
53,2014-07-29,15.754,16.459,16.536,15.571,13820.0,300220
54,2014-07-30,16.425,16.42,16.481,16.076,9811.0,300220
55,2014-07-31,16.376,16.875,17.097,16.165,17447.0,300220
56,2014-08-01,16.764,16.653,17.019,16.553,8545.0,300220
57,2014-08-04,16.598,17.291,17.391,16.592,16102.0,300220
58,2014-08-05,17.291,19.023,19.023,17.164,44233.0,300220
59,2014-08-06,19.04,19.084,19.318,18.613,25603.0,300220
60,2014-08-07,19.107,18.707,19.856,18.585,22730.0,300220
61,2014-08-08,18.801,19.04,19.151,18.507,15388.0,300220
62,2014-08-11,18.873,18.857,19.018,18.596,12232.0,300220
63,2014-08-12,18.707,18.524,18.946,18.318,13466.0,300220
64,2014-08-13,18.485,17.935,18.529,17.808,16545.0,300220
65,2014-08-14,17.952,18.213,18.746,17.952,13876.0,300220
66,2014-08-15,18.141,18.146,18.341,17.73,15621.0,300220
67,2014-08-18,18.163,18.202,19.057,18.146,14466.0,300220
68,2014-08-19,18.341,18.685,18.74,18.041,19135.0,300220
69,2014-08-20,18.707,19.673,19.678,18.524,25152.0,300220
70,2014-08-21,19.645,20.478,20.639,19.151,27413.0,300220
71,2014-08-22,20.195,20.822,21.46,20.023,22787.0,300220
72,2014-08-25,20.888,22.026,22.082,20.733,23436.0,300220
73,2014-08-26,21.721,21.088,22.149,20.705,20251.0,300220
74,2014-08-27,20.905,21.033,21.305,20.433,14181.0,300220
75,2014-08-28,20.977,20.489,21.371,20.483,8669.0,300220
76,2014-08-29,20.505,22.537,22.537,20.328,12470.0,300220
77,2014-09-01,23.62,24.147,24.635,22.57,24542.0,300220
78,2014-09-02,23.925,25.529,26.367,23.636,23383.0,300220
79,2014-09-03,25.285,28.083,28.083,24.996,26385.0,300220
80,2014-09-04,28.921,28.61,29.587,27.505,34310.0,300220
81,2014-09-05,28.532,27.755,29.143,27.622,23407.0,300220
82,2014-09-09,27.972,26.978,28.133,26.478,35552.0,300220
83,2014-09-10,26.706,27.289,27.416,26.434,22260.0,300220
84,2014-09-11,27.483,26.756,27.483,26.478,18168.0,300220
85,2014-09-12,26.917,28.155,28.865,26.65,33759.0,300220
86,2014-09-15,28.075,30.972,30.972,27.975,103962.0,300220
87,2014-09-16,30.523,31.761,32.511,29.374,115068.0,300220
88,2014-09-17,31.052,30.033,31.761,29.474,62588.0,300220
89,2014-09-18,29.573,29.983,31.062,29.553,31806.0,300220
90,2014-09-19,29.603,30.622,31.052,29.224,46438.0,300220
91,2014-09-22,30.652,30.473,30.872,29.513,35938.0,300220
92,2014-09-23,30.413,32.121,32.351,30.003,51635.0,300220
93,2014-09-24,31.741,32.371,33.5,31.612,55213.0,300220
94,2014-09-25,32.371,33.1,33.42,31.552,47559.0,300220
95,2014-09-26,32.781,35.898,36.407,32.681,65264.0,300220
96,2014-09-29,36.357,39.035,39.474,35.788,60467.0,300220
97,2014-09-30,38.575,37.466,39.734,37.177,47324.0,300220
98,2014-10-08,37.966,41.213,41.213,36.817,44064.0,300220
99,2014-10-09,41.712,43.841,44.61,40.623,57087.0,300220
100,2014-10-10,44.16,42.692,44.16,41.962,34806.0,300220
101,2014-10-13,41.972,44.4,45.959,38.495,54904.0,300220
102,2014-10-14,43.251,41.852,44.9,41.623,39826.0,300220
103,2014-10-15,40.993,40.653,42.492,40.074,36931.0,300220
104,2014-10-16,40.464,37.606,40.464,37.396,64039.0,300220
105,2014-10-17,37.546,38.116,38.565,37.476,37087.0,300220
106,2014-10-20,38.306,38.605,39.544,36.847,38997.0,300220
107,2014-10-21,38.365,37.896,39.445,37.666,26978.0,300220
108,2014-10-22,37.576,38.365,38.955,37.516,24612.0,300220
109,2014-10-23,38.445,36.088,38.765,36.088,36847.0,300220
110,2014-10-24,35.668,35.798,36.617,35.328,25078.0,300220
111,2014-10-27,35.648,35.818,36.267,34.719,21154.0,300220
112,2014-10-28,35.958,37.127,37.436,35.958,32650.0,300220
113,2014-10-29,37.197,40.843,40.843,36.867,64730.0,300220
114,2014-10-30,40.663,39.864,41.852,39.764,51185.0,300220
115,2014-10-31,39.305,39.844,40.234,38.575,30170.0,300220
116,2014-11-03,39.954,40.164,40.464,39.514,28818.0,300220
117,2014-11-04,40.164,37.566,40.464,37.476,41616.0,300220
118,2014-11-05,37.516,36.327,37.516,35.968,23559.0,300220
119,2014-11-06,36.477,37.306,37.356,36.098,21367.0,300220
120,2014-11-07,37.466,37.117,37.746,36.167,25174.0,300220
121,2014-11-10,36.777,36.387,36.927,36.167,13327.0,300220
122,2014-11-11,36.247,33.62,36.557,33.12,33366.0,300220
123,2014-11-12,33.1,33.82,34.409,33.03,21162.0,300220
124,2014-11-13,33.57,31.612,33.79,30.473,29796.0,300220
125,2014-11-14,31.442,31.682,32.071,30.982,17765.0,300220
126,2014-11-17,31.272,34.299,34.619,31.272,36133.0,300220
127,2014-11-18,33.969,33.38,35.148,33.18,30554.0,300220
128,2014-11-19,33.38,34.589,35.098,33.17,29101.0,300220
129,2014-11-20,34.069,32.86,34.269,32.171,37234.0,300220
130,2014-11-21,32.82,32.96,33.78,32.081,29956.0,300220
131,2014-11-24,32.89,32.331,33.18,31.851,25259.0,300220
132,2014-11-25,32.081,33.67,34.299,31.971,36946.0,300220
133,2014-11-26,33.47,34.349,34.569,32.771,38298.0,300220
134,2014-11-27,34.349,34.549,34.549,33.54,36140.0,300220
135,2014-11-28,34.539,36.167,36.677,33.82,66210.0,300220
136,2014-12-01,35.618,33.83,36.247,33.78,48633.0,300220
137,2014-12-02,33.37,33.75,34.269,33.02,23156.0,300220
138,2014-12-03,33.63,34.159,34.349,31.971,44197.0,300220
139,2014-12-16,34.969,35.598,37.536,34.519,57760.0,300220
140,2014-12-17,35.558,33.8,35.558,33.47,32815.0,300220
141,2014-12-18,34.449,33.59,34.849,33.48,23700.0,300220
142,2014-12-19,33.47,31.472,33.47,30.772,25674.0,300220
143,2014-12-22,31.122,28.325,31.122,28.325,27761.0,300220
144,2014-12-23,28.045,28.404,29.344,27.325,15628.0,300220
145,2014-12-24,28.864,29.094,29.154,28.484,13982.0,300220
146,2014-12-25,29.214,29.244,29.324,28.744,15095.0,300220
147,2014-12-26,29.344,29.084,29.753,29.004,11456.0,300220
148,2014-12-29,28.954,26.876,28.954,26.696,20443.0,300220
