,date,open,close,high,low,volume,code
0,2016-03-31,8.174,9.806,9.806,8.174,141.0,300474
1,2016-04-01,10.785,10.785,10.785,10.785,55.0,300474
2,2016-04-05,11.863,11.863,11.863,11.863,25.0,300474
3,2016-04-06,13.052,13.052,13.052,13.052,92.0,300474
4,2016-04-07,14.355,14.355,14.355,14.355,78.0,300474
5,2016-04-08,15.793,15.793,15.793,15.793,142.0,300474
6,2016-04-11,17.371,17.371,17.371,17.371,103.0,300474
7,2016-04-12,19.108,19.108,19.108,19.108,147.0,300474
8,2016-04-13,21.021,21.021,21.021,21.021,614.0,300474
9,2016-04-14,23.123,23.123,23.123,23.123,631.0,300474
10,2016-04-15,25.434,25.434,25.434,25.434,1023.0,300474
11,2016-04-18,27.976,27.976,27.976,27.976,1025.0,300474
12,2016-04-19,30.772,30.772,30.772,30.772,635.0,300474
13,2016-04-20,33.848,33.848,33.848,33.848,1966.0,300474
14,2016-04-21,37.233,37.233,37.233,37.233,1630.0,300474
15,2016-04-22,40.958,40.958,40.958,40.958,1791.0,300474
16,2016-04-25,45.052,45.052,45.052,45.052,1821.0,300474
17,2016-04-26,49.556,49.556,49.556,49.556,1604.0,300474
18,2016-04-27,54.514,54.514,54.514,54.514,953.0,300474
19,2016-04-28,59.966,59.966,59.966,59.966,6924.0,300474
20,2016-04-29,65.963,61.788,65.963,61.768,227846.0,300474
21,2016-05-03,58.917,57.22,59.137,55.862,121336.0,300474
22,2016-05-04,57.45,57.569,59.816,57.17,89886.0,300474
23,2016-05-05,57.864,58.897,59.696,56.975,74090.0,300474
24,2016-05-06,58.243,55.812,59.162,55.812,73718.0,300474
25,2016-05-09,54.923,51.143,55.308,50.484,65127.0,300474
26,2016-05-10,51.053,51.423,52.252,50.679,38814.0,300474
27,2016-05-11,51.927,49.221,52.112,49.186,47259.0,300474
28,2016-05-12,47.493,49.705,50.265,46.62,43767.0,300474
29,2016-05-13,48.986,50.694,52.067,48.986,44353.0,300474
30,2016-05-16,51.118,51.882,52.676,50.704,51806.0,300474
31,2016-05-17,52.232,51.283,53.375,51.273,44685.0,300474
32,2016-05-18,49.93,47.424,50.344,46.675,49126.0,300474
33,2016-05-19,47.374,48.277,49.97,47.209,42784.0,300474
34,2016-05-20,47.434,52.052,52.726,46.959,64332.0,300474
35,2016-05-23,52.971,57.26,57.26,52.971,85052.0,300474
36,2016-05-24,57.31,58.603,61.109,56.875,84172.0,300474
37,2016-05-25,59.067,57.469,61.354,57.425,69434.0,300474
38,2016-05-26,57.42,61.259,61.838,56.925,67802.0,300474
39,2016-05-27,61.414,58.917,63.756,58.718,66100.0,300474
40,2016-05-30,57.919,64.405,64.809,57.474,90794.0,300474
41,2016-05-31,63.411,64.919,66.682,62.413,101681.0,300474
42,2016-06-01,65.358,67.151,69.353,65.358,86019.0,300474
43,2016-06-02,66.407,67.755,68.419,65.189,57748.0,300474
44,2016-06-03,66.662,66.756,71.69,66.557,76400.0,300474
45,2016-06-06,65.953,65.643,68.14,64.664,57374.0,300474
46,2016-06-07,66.557,70.606,72.134,66.557,74370.0,300474
47,2016-06-08,68.903,67.905,70.127,66.412,66007.0,300474
48,2016-06-13,66.307,64.505,71.894,64.505,87531.0,300474
49,2016-06-14,64.465,64.26,66.182,62.163,52128.0,300474
50,2016-06-15,63.411,70.401,70.686,63.171,81419.0,300474
51,2016-06-16,69.902,71.43,71.729,68.314,69264.0,300474
52,2016-06-17,71.814,73.172,76.453,71.799,70172.0,300474
53,2016-06-20,73.187,74.046,76.378,70.991,63720.0,300474
54,2016-06-21,74.93,79.289,81.451,73.697,98772.0,300474
55,2016-06-22,78.76,75.944,79.838,73.727,83287.0,300474
56,2016-06-23,75.804,75.829,77.466,73.996,44879.0,300474
57,2016-06-24,75.789,75.844,78.39,70.401,67872.0,300474
58,2016-06-27,75.394,83.158,83.428,75.394,72558.0,300474
59,2016-06-28,81.386,82.135,83.263,79.888,61680.0,300474
60,2016-06-29,83.134,83.698,86.169,81.89,52532.0,300474
61,2016-06-30,79.389,75.329,80.787,75.329,78651.0,300474
62,2016-07-01,77.721,77.337,80.877,76.003,58151.0,300474
63,2016-07-04,75.989,78.39,78.64,74.9,51637.0,300474
64,2016-07-05,78.889,81.426,83.882,78.39,65335.0,300474
65,2016-07-06,80.337,79.349,81.77,78.141,47868.0,300474
66,2016-07-07,78.884,79.389,80.752,76.143,43483.0,300474
67,2016-07-08,79.089,78.525,81.201,78.4,34091.0,300474
68,2016-07-11,78.395,72.319,79.494,71.4,57191.0,300474
69,2016-07-12,72.453,72.448,73.133,67.905,53663.0,300474
70,2016-07-13,71.894,71.325,74.271,70.651,43213.0,300474
71,2016-07-14,70.446,71.16,72.448,69.932,30741.0,300474
72,2016-07-15,71.675,72.019,73.951,71.205,41714.0,300474
73,2016-07-18,71.36,69.363,71.36,68.903,30939.0,300474
74,2016-07-19,68.404,70.002,70.346,68.334,19684.0,300474
75,2016-07-20,71.7,73.162,74.246,71.7,48090.0,300474
76,2016-07-21,72.224,70.551,73.352,70.491,33332.0,300474
77,2016-07-22,70.651,70.242,72.349,69.842,24625.0,300474
78,2016-07-25,69.942,68.11,70.901,67.046,31953.0,300474
79,2016-07-26,68.204,69.003,69.378,67.406,20949.0,300474
80,2016-07-27,69.053,62.363,69.053,62.203,49235.0,300474
81,2016-07-28,61.928,61.134,62.662,58.029,38185.0,300474
