,date,open,close,high,low,volume,code
0,2014-09-01,8.938,9.077,9.107,8.898,26147.0,2339
1,2014-09-02,9.087,9.137,9.186,9.037,45027.0,2339
2,2014-09-03,9.137,9.206,9.246,9.117,58821.0,2339
3,2014-09-04,9.256,9.633,9.921,9.196,141436.0,2339
4,2014-09-05,9.594,9.733,9.742,9.494,87145.0,2339
5,2014-09-09,9.733,9.703,9.812,9.633,62363.0,2339
6,2014-09-10,9.693,9.703,9.772,9.603,42875.0,2339
7,2014-09-11,9.713,9.574,9.842,9.534,64967.0,2339
8,2014-09-12,9.554,9.713,9.713,9.474,50464.0,2339
9,2014-09-15,9.713,9.802,9.812,9.643,55266.0,2339
10,2014-09-16,9.802,9.762,10.08,9.713,124847.0,2339
11,2014-09-17,9.782,9.812,9.941,9.653,59543.0,2339
12,2014-09-18,9.802,10.15,10.249,9.772,114467.0,2339
13,2014-09-19,10.15,10.17,10.229,10.001,63374.0,2339
14,2014-09-22,10.08,10.11,10.388,10.03,80634.0,2339
15,2014-09-23,10.11,10.219,10.279,10.08,42004.0,2339
16,2014-09-24,10.229,10.895,10.984,10.16,163918.0,2339
17,2014-09-25,10.855,11.093,11.202,10.726,174367.0,2339
18,2014-09-26,11.024,11.471,11.619,10.835,161084.0,2339
19,2014-09-29,11.51,11.53,11.709,11.371,156129.0,2339
20,2014-09-30,11.441,11.451,11.649,11.232,90264.0,2339
21,2014-10-08,11.451,11.421,11.5,11.113,79991.0,2339
22,2014-10-09,11.401,11.639,11.699,11.222,133123.0,2339
23,2014-10-10,11.639,11.649,12.146,11.51,202144.0,2339
24,2014-10-13,11.52,11.421,11.619,11.242,70066.0,2339
25,2014-10-14,11.401,11.52,11.709,11.322,63590.0,2339
26,2014-10-15,11.52,11.371,11.58,11.053,79842.0,2339
27,2014-10-16,11.312,11.034,11.54,10.924,91885.0,2339
28,2014-10-17,11.024,10.805,11.202,10.636,81560.0,2339
29,2014-10-20,10.785,10.924,10.944,10.706,81306.0,2339
30,2014-10-21,10.924,10.726,11.014,10.686,58052.0,2339
31,2014-10-22,10.726,10.696,10.984,10.636,83524.0,2339
32,2014-10-23,10.656,10.567,10.825,10.537,55503.0,2339
33,2014-10-24,10.537,10.517,10.706,10.358,64107.0,2339
34,2014-10-27,10.438,10.378,10.497,10.229,67371.0,2339
35,2014-10-28,10.388,10.706,10.746,10.388,114712.0,2339
36,2014-10-29,10.855,10.785,10.914,10.626,126355.0,2339
37,2014-10-30,10.785,10.825,10.904,10.706,101201.0,2339
38,2014-10-31,10.825,10.865,10.954,10.706,83804.0,2339
39,2014-11-03,10.885,10.885,10.944,10.746,83544.0,2339
40,2014-11-04,10.865,10.507,10.885,10.507,97820.0,2339
41,2014-11-05,10.507,10.507,10.736,10.418,80031.0,2339
42,2014-11-06,10.497,10.904,10.904,10.497,115957.0,2339
43,2014-11-07,10.934,10.656,11.103,10.607,143641.0,2339
44,2014-11-10,10.686,10.775,10.954,10.656,91878.0,2339
45,2014-11-11,10.815,10.736,11.014,10.527,109440.0,2339
46,2014-11-12,10.656,11.431,11.451,10.507,179894.0,2339
47,2014-11-13,11.431,11.123,11.54,11.024,159022.0,2339
48,2014-11-14,11.024,11.014,11.053,10.517,142542.0,2339
49,2014-11-17,10.865,11.739,11.739,10.805,198313.0,2339
50,2014-11-18,11.719,11.699,12.007,11.54,159827.0,2339
51,2014-11-19,11.619,11.907,12.136,11.61,174812.0,2339
52,2014-11-20,11.868,12.474,12.603,11.719,228080.0,2339
53,2014-11-21,12.414,12.275,12.891,12.235,219618.0,2339
54,2014-11-24,12.305,12.513,12.573,12.017,178087.0,2339
55,2014-11-25,12.424,12.791,12.99,12.335,168453.0,2339
56,2014-11-26,12.702,12.781,12.96,12.583,98292.0,2339
57,2014-11-27,12.911,14.063,14.063,12.781,263740.0,2339
58,2014-11-28,14.063,14.202,14.509,13.755,226432.0,2339
59,2014-12-01,14.172,13.904,14.897,13.804,233183.0,2339
60,2014-12-02,13.963,13.725,14.182,13.516,166756.0,2339
61,2014-12-03,13.794,13.864,13.874,13.288,146616.0,2339
62,2014-12-04,13.695,14.063,14.46,13.506,146599.0,2339
63,2014-12-05,13.904,12.752,13.904,12.712,239806.0,2339
64,2014-12-08,12.692,12.871,13.189,12.265,144361.0,2339
65,2014-12-09,12.623,12.335,13.109,12.285,130756.0,2339
66,2014-12-10,12.364,12.98,13.069,12.364,68777.0,2339
67,2014-12-11,13.01,13.159,13.387,12.97,69946.0,2339
68,2014-12-12,13.119,13.566,13.735,13.119,67492.0,2339
69,2014-12-15,13.616,13.784,13.864,13.397,75291.0,2339
70,2014-12-16,13.775,13.357,13.775,13.308,85372.0,2339
71,2014-12-17,13.268,13.03,13.685,12.901,119943.0,2339
