,date,open,close,high,low,volume,code
0,2017-08-01 14:55,7.61,7.61,7.62,7.6,1078.0,600297
1,2017-08-01 15:00,7.61,7.6,7.62,7.6,4722.0,600297
2,2017-08-02 09:35,7.61,7.62,7.64,7.6,3846.0,600297
3,2017-08-02 09:40,7.62,7.61,7.64,7.61,2268.0,600297
4,2017-08-02 09:45,7.6,7.63,7.64,7.6,2063.0,600297
5,2017-08-02 09:50,7.63,7.63,7.64,7.62,2623.0,600297
6,2017-08-02 09:55,7.63,7.62,7.64,7.61,1904.0,600297
7,2017-08-02 10:00,7.62,7.62,7.64,7.61,2846.0,600297
8,2017-08-02 10:05,7.62,7.61,7.64,7.6,5302.0,600297
9,2017-08-02 10:10,7.61,7.53,7.61,7.53,6518.0,600297
10,2017-08-02 10:15,7.55,7.5,7.56,7.44,24961.0,600297
11,2017-08-02 10:20,7.5,7.48,7.53,7.47,3361.0,600297
12,2017-08-02 10:25,7.47,7.49,7.49,7.46,6478.0,600297
13,2017-08-02 10:30,7.49,7.49,7.5,7.47,3779.0,600297
14,2017-08-02 10:35,7.49,7.52,7.52,7.47,3317.0,600297
15,2017-08-02 10:40,7.52,7.52,7.52,7.5,1175.0,600297
16,2017-08-02 10:45,7.51,7.49,7.52,7.48,2097.0,600297
17,2017-08-02 10:50,7.49,7.47,7.52,7.47,4111.0,600297
18,2017-08-02 10:55,7.48,7.48,7.48,7.47,1922.0,600297
19,2017-08-02 11:00,7.48,7.48,7.48,7.46,3146.0,600297
20,2017-08-02 11:05,7.48,7.46,7.48,7.46,3327.0,600297
21,2017-08-02 11:10,7.46,7.49,7.49,7.45,4375.0,600297
22,2017-08-02 11:15,7.49,7.48,7.49,7.46,4044.0,600297
23,2017-08-02 11:20,7.48,7.47,7.48,7.46,3646.0,600297
24,2017-08-02 11:25,7.47,7.45,7.47,7.44,6461.0,600297
25,2017-08-02 11:30,7.45,7.44,7.45,7.41,8977.0,600297
26,2017-08-02 13:05,7.44,7.45,7.45,7.42,6216.0,600297
27,2017-08-02 13:10,7.45,7.47,7.47,7.44,2398.0,600297
28,2017-08-02 13:15,7.47,7.45,7.47,7.43,7226.0,600297
29,2017-08-02 13:20,7.45,7.42,7.45,7.41,10806.0,600297
30,2017-08-02 13:25,7.42,7.42,7.44,7.41,5773.0,600297
31,2017-08-02 13:30,7.42,7.42,7.43,7.41,4244.0,600297
32,2017-08-02 13:35,7.42,7.43,7.46,7.42,3092.0,600297
33,2017-08-02 13:40,7.43,7.44,7.44,7.42,3479.0,600297
34,2017-08-02 13:45,7.44,7.45,7.45,7.43,2218.0,600297
35,2017-08-02 13:50,7.45,7.42,7.45,7.42,8035.0,600297
36,2017-08-02 13:55,7.42,7.42,7.43,7.41,9176.0,600297
37,2017-08-02 14:00,7.41,7.41,7.43,7.4,7504.0,600297
38,2017-08-02 14:05,7.41,7.41,7.42,7.4,6385.0,600297
39,2017-08-02 14:10,7.41,7.44,7.44,7.41,3114.0,600297
40,2017-08-02 14:15,7.44,7.45,7.47,7.42,4579.0,600297
41,2017-08-02 14:20,7.45,7.44,7.45,7.42,2972.0,600297
42,2017-08-02 14:25,7.45,7.42,7.46,7.41,7238.0,600297
43,2017-08-02 14:30,7.42,7.41,7.43,7.4,6091.0,600297
44,2017-08-02 14:35,7.41,7.42,7.43,7.4,4079.0,600297
45,2017-08-02 14:40,7.42,7.42,7.43,7.41,2069.0,600297
46,2017-08-02 14:45,7.42,7.42,7.45,7.41,4541.0,600297
47,2017-08-02 14:50,7.42,7.42,7.44,7.42,1603.0,600297
48,2017-08-02 14:55,7.42,7.44,7.45,7.42,2993.0,600297
49,2017-08-02 15:00,7.44,7.45,7.45,7.43,1659.0,600297
50,2017-08-03 09:35,7.43,7.4,7.45,7.38,7809.0,600297
51,2017-08-03 09:40,7.4,7.37,7.42,7.35,9733.0,600297
52,2017-08-03 09:45,7.38,7.37,7.38,7.35,8947.0,600297
53,2017-08-03 09:50,7.36,7.41,7.42,7.35,7810.0,600297
54,2017-08-03 09:55,7.4,7.39,7.42,7.36,8257.0,600297
55,2017-08-03 10:00,7.39,7.4,7.41,7.36,8100.0,600297
56,2017-08-03 10:05,7.36,7.41,7.41,7.36,4855.0,600297
57,2017-08-03 10:10,7.41,7.4,7.43,7.4,3478.0,600297
58,2017-08-03 10:15,7.4,7.42,7.42,7.38,2500.0,600297
59,2017-08-03 10:20,7.42,7.39,7.43,7.39,2677.0,600297
60,2017-08-03 10:25,7.39,7.39,7.41,7.39,2273.0,600297
61,2017-08-03 10:30,7.39,7.39,7.41,7.38,1547.0,600297
62,2017-08-03 10:35,7.38,7.38,7.39,7.36,3588.0,600297
63,2017-08-03 10:40,7.38,7.4,7.4,7.38,2559.0,600297
64,2017-08-03 10:45,7.4,7.41,7.41,7.39,1880.0,600297
65,2017-08-03 10:50,7.41,7.4,7.42,7.39,2023.0,600297
66,2017-08-03 10:55,7.4,7.4,7.41,7.39,1644.0,600297
67,2017-08-03 11:00,7.4,7.39,7.42,7.39,2395.0,600297
68,2017-08-03 11:05,7.39,7.4,7.4,7.39,1330.0,600297
69,2017-08-03 11:10,7.4,7.4,7.4,7.39,1401.0,600297
70,2017-08-03 11:15,7.39,7.39,7.4,7.39,652.0,600297
71,2017-08-03 11:20,7.4,7.39,7.4,7.38,2826.0,600297
72,2017-08-03 11:25,7.39,7.39,7.39,7.38,1248.0,600297
73,2017-08-03 11:30,7.39,7.39,7.4,7.38,1236.0,600297
74,2017-08-03 13:05,7.39,7.39,7.4,7.38,1116.0,600297
75,2017-08-03 13:10,7.39,7.38,7.4,7.38,978.0,600297
76,2017-08-03 13:15,7.4,7.39,7.4,7.38,1207.0,600297
77,2017-08-03 13:20,7.38,7.35,7.39,7.35,10193.0,600297
78,2017-08-03 13:25,7.35,7.37,7.37,7.34,2552.0,600297
79,2017-08-03 13:30,7.37,7.35,7.37,7.34,3469.0,600297
80,2017-08-03 13:35,7.35,7.33,7.36,7.3,14465.0,600297
81,2017-08-03 13:40,7.33,7.27,7.34,7.25,17863.0,600297
82,2017-08-03 13:45,7.28,7.29,7.31,7.27,8931.0,600297
83,2017-08-03 13:50,7.29,7.31,7.32,7.29,3135.0,600297
84,2017-08-03 13:55,7.3,7.33,7.35,7.3,6319.0,600297
85,2017-08-03 14:00,7.33,7.32,7.33,7.3,5302.0,600297
86,2017-08-03 14:05,7.32,7.32,7.33,7.31,2798.0,600297
87,2017-08-03 14:10,7.32,7.3,7.32,7.3,2050.0,600297
