,date,open,close,high,low,volume,code
0,2017-07-07 14:55,5.06,5.05,5.06,5.05,3808.0,002471
1,2017-07-07 15:00,5.05,5.06,5.06,5.05,5693.0,002471
2,2017-07-10 09:35,5.03,5.04,5.05,5.0,12130.0,002471
3,2017-07-10 09:40,5.04,5.05,5.05,5.03,2870.0,002471
4,2017-07-10 09:45,5.05,5.07,5.07,5.04,5553.0,002471
5,2017-07-10 09:50,5.07,5.07,5.09,5.07,9849.0,002471
6,2017-07-10 09:55,5.07,5.1,5.12,5.06,8398.0,002471
7,2017-07-10 10:00,5.1,5.09,5.1,5.08,3255.0,002471
8,2017-07-10 10:05,5.09,5.08,5.1,5.08,5483.0,002471
9,2017-07-10 10:10,5.08,5.08,5.08,5.07,1513.0,002471
10,2017-07-10 10:15,5.08,5.07,5.08,5.06,3233.0,002471
11,2017-07-10 10:20,5.07,5.07,5.08,5.06,1538.0,002471
12,2017-07-10 10:25,5.07,5.06,5.07,5.05,2725.0,002471
13,2017-07-10 10:30,5.06,5.05,5.06,5.05,1847.0,002471
14,2017-07-10 10:35,5.05,5.05,5.06,5.05,1880.0,002471
15,2017-07-10 10:40,5.05,5.05,5.06,5.05,1063.0,002471
16,2017-07-10 10:45,5.05,5.05,5.06,5.05,1097.0,002471
17,2017-07-10 10:50,5.05,5.06,5.06,5.05,918.0,002471
18,2017-07-10 10:55,5.06,5.05,5.06,5.05,1227.0,002471
19,2017-07-10 11:00,5.05,5.04,5.05,5.03,4425.0,002471
20,2017-07-10 11:05,5.04,5.04,5.05,5.04,615.0,002471
21,2017-07-10 11:10,5.04,5.03,5.05,5.03,1549.0,002471
22,2017-07-10 11:15,5.03,5.04,5.04,5.03,1169.0,002471
23,2017-07-10 11:20,5.04,5.05,5.05,5.04,951.0,002471
24,2017-07-10 11:25,5.05,5.04,5.05,5.04,491.0,002471
25,2017-07-10 11:30,5.04,5.04,5.05,5.04,1660.0,002471
26,2017-07-10 13:05,5.04,5.04,5.05,5.04,1546.0,002471
27,2017-07-10 13:10,5.04,5.03,5.04,5.03,1100.0,002471
28,2017-07-10 13:15,5.03,5.04,5.04,5.03,389.0,002471
29,2017-07-10 13:20,5.04,5.05,5.06,5.04,891.0,002471
30,2017-07-10 13:25,5.05,5.04,5.06,5.03,2308.0,002471
31,2017-07-10 13:30,5.04,5.04,5.05,5.03,719.0,002471
32,2017-07-10 13:35,5.04,5.04,5.05,5.03,1596.0,002471
33,2017-07-10 13:40,5.04,5.04,5.04,5.03,887.0,002471
34,2017-07-10 13:45,5.04,5.05,5.05,5.03,1141.0,002471
35,2017-07-10 13:50,5.04,5.04,5.05,5.03,3143.0,002471
36,2017-07-10 13:55,5.04,5.04,5.04,5.03,880.0,002471
37,2017-07-10 14:00,5.04,5.04,5.04,5.03,426.0,002471
38,2017-07-10 14:05,5.04,5.04,5.05,5.03,1069.0,002471
39,2017-07-10 14:10,5.04,5.04,5.05,5.03,2448.0,002471
40,2017-07-10 14:15,5.04,5.03,5.04,5.03,1442.0,002471
