,date,open,close,high,low,volume,code
0,2017-07-26 14:55,7.55,7.54,7.55,7.54,3381.0,603766
1,2017-07-26 15:00,7.54,7.54,7.55,7.53,2478.0,603766
2,2017-07-27 09:35,7.66,7.6,7.66,7.58,14491.0,603766
3,2017-07-27 09:40,7.6,7.64,7.65,7.6,9697.0,603766
4,2017-07-27 09:45,7.64,7.66,7.68,7.64,11900.0,603766
5,2017-07-27 09:50,7.66,7.64,7.67,7.64,6575.0,603766
6,2017-07-27 09:55,7.64,7.63,7.65,7.62,3216.0,603766
7,2017-07-27 10:00,7.63,7.69,7.71,7.62,17047.0,603766
8,2017-07-27 10:05,7.7,7.72,7.76,7.69,12895.0,603766
9,2017-07-27 10:10,7.72,7.74,7.75,7.72,8591.0,603766
10,2017-07-27 10:15,7.74,7.73,7.75,7.73,7603.0,603766
11,2017-07-27 10:20,7.73,7.73,7.74,7.72,3527.0,603766
12,2017-07-27 10:25,7.72,7.69,7.73,7.69,4147.0,603766
13,2017-07-27 10:30,7.7,7.69,7.71,7.69,4168.0,603766
14,2017-07-27 10:35,7.69,7.7,7.7,7.68,3943.0,603766
15,2017-07-27 10:40,7.7,7.7,7.71,7.69,2022.0,603766
16,2017-07-27 10:45,7.7,7.7,7.71,7.69,2632.0,603766
17,2017-07-27 10:50,7.7,7.69,7.7,7.68,4293.0,603766
18,2017-07-27 10:55,7.68,7.68,7.69,7.68,2744.0,603766
19,2017-07-27 11:00,7.68,7.66,7.69,7.66,3411.0,603766
20,2017-07-27 11:05,7.66,7.66,7.68,7.66,4648.0,603766
21,2017-07-27 11:10,7.66,7.68,7.68,7.65,4254.0,603766
22,2017-07-27 11:15,7.68,7.68,7.69,7.68,1769.0,603766
23,2017-07-27 11:20,7.69,7.71,7.71,7.68,2151.0,603766
24,2017-07-27 11:25,7.71,7.69,7.71,7.69,1155.0,603766
25,2017-07-27 11:30,7.69,7.7,7.71,7.69,1449.0,603766
26,2017-07-27 13:05,7.7,7.7,7.72,7.7,2238.0,603766
27,2017-07-27 13:10,7.7,7.71,7.71,7.69,841.0,603766
28,2017-07-27 13:15,7.71,7.69,7.71,7.69,1423.0,603766
29,2017-07-27 13:20,7.69,7.67,7.7,7.67,2676.0,603766
30,2017-07-27 13:25,7.67,7.68,7.69,7.66,1419.0,603766
31,2017-07-27 13:30,7.67,7.69,7.69,7.67,2288.0,603766
32,2017-07-27 13:35,7.68,7.69,7.7,7.67,1693.0,603766
33,2017-07-27 13:40,7.69,7.7,7.7,7.69,1473.0,603766
34,2017-07-27 13:45,7.7,7.7,7.71,7.69,1156.0,603766
35,2017-07-27 13:50,7.7,7.7,7.71,7.69,1846.0,603766
36,2017-07-27 13:55,7.7,7.7,7.71,7.69,1565.0,603766
37,2017-07-27 14:00,7.7,7.74,7.74,7.69,5285.0,603766
38,2017-07-27 14:05,7.74,7.72,7.75,7.72,5883.0,603766
39,2017-07-27 14:10,7.72,7.71,7.73,7.71,1792.0,603766
40,2017-07-27 14:15,7.71,7.7,7.72,7.7,1747.0,603766
41,2017-07-27 14:20,7.7,7.7,7.71,7.7,1054.0,603766
42,2017-07-27 14:25,7.7,7.69,7.7,7.68,1557.0,603766
43,2017-07-27 14:30,7.69,7.71,7.71,7.68,2172.0,603766
44,2017-07-27 14:35,7.7,7.71,7.74,7.7,4391.0,603766
45,2017-07-27 14:40,7.71,7.71,7.73,7.71,2106.0,603766
46,2017-07-27 14:45,7.71,7.71,7.72,7.71,2698.0,603766
47,2017-07-27 14:50,7.71,7.7,7.72,7.7,3249.0,603766
48,2017-07-27 14:55,7.7,7.7,7.71,7.69,3506.0,603766
49,2017-07-27 15:00,7.7,7.72,7.73,7.69,8385.0,603766
50,2017-07-28 09:35,7.7,7.72,7.76,7.69,6120.0,603766
51,2017-07-28 09:40,7.73,7.83,7.83,7.67,11693.0,603766
52,2017-07-28 09:45,7.69,7.75,7.8,7.69,3299.0,603766
53,2017-07-28 09:50,7.75,7.7,7.75,7.7,5358.0,603766
54,2017-07-28 09:55,7.7,7.72,7.73,7.69,1795.0,603766
55,2017-07-28 10:00,7.72,7.73,7.73,7.7,2302.0,603766
56,2017-07-28 10:05,7.73,7.7,7.73,7.69,3034.0,603766
57,2017-07-28 10:10,7.7,7.7,7.71,7.68,4021.0,603766
58,2017-07-28 10:15,7.68,7.69,7.7,7.68,3219.0,603766
59,2017-07-28 10:20,7.7,7.69,7.7,7.68,2532.0,603766
60,2017-07-28 10:25,7.69,7.69,7.7,7.68,1167.0,603766
61,2017-07-28 10:30,7.69,7.7,7.7,7.68,3795.0,603766
62,2017-07-28 10:35,7.7,7.68,7.7,7.68,1601.0,603766
63,2017-07-28 10:40,7.68,7.69,7.7,7.68,1144.0,603766
64,2017-07-28 10:45,7.69,7.68,7.7,7.67,2018.0,603766
65,2017-07-28 10:50,7.68,7.67,7.69,7.67,2217.0,603766
66,2017-07-28 10:55,7.67,7.65,7.67,7.64,5036.0,603766
67,2017-07-28 11:00,7.65,7.66,7.66,7.64,2021.0,603766
68,2017-07-28 11:05,7.66,7.64,7.66,7.64,1548.0,603766
69,2017-07-28 11:10,7.64,7.64,7.65,7.63,2078.0,603766
70,2017-07-28 11:15,7.64,7.64,7.65,7.63,3195.0,603766
71,2017-07-28 11:20,7.64,7.63,7.64,7.63,1852.0,603766
72,2017-07-28 11:25,7.63,7.64,7.64,7.62,1828.0,603766
73,2017-07-28 11:30,7.63,7.63,7.64,7.63,860.0,603766
74,2017-07-28 13:05,7.63,7.64,7.65,7.63,1631.0,603766
75,2017-07-28 13:10,7.64,7.63,7.65,7.63,2985.0,603766
76,2017-07-28 13:15,7.63,7.64,7.65,7.63,734.0,603766
77,2017-07-28 13:20,7.64,7.64,7.65,7.63,440.0,603766
78,2017-07-28 13:25,7.65,7.65,7.67,7.64,1389.0,603766
79,2017-07-28 13:30,7.65,7.64,7.66,7.64,1464.0,603766
80,2017-07-28 13:35,7.64,7.64,7.65,7.64,1094.0,603766
81,2017-07-28 13:40,7.64,7.66,7.66,7.64,1401.0,603766
82,2017-07-28 13:45,7.66,7.67,7.67,7.65,914.0,603766
83,2017-07-28 13:50,7.67,7.66,7.68,7.66,1032.0,603766
84,2017-07-28 13:55,7.67,7.65,7.67,7.65,1017.0,603766
85,2017-07-28 14:00,7.65,7.65,7.66,7.65,1111.0,603766
86,2017-07-28 14:05,7.65,7.65,7.66,7.64,1206.0,603766
87,2017-07-28 14:10,7.65,7.64,7.65,7.64,1248.0,603766
88,2017-07-28 14:15,7.64,7.64,7.65,7.64,1362.0,603766
89,2017-07-28 14:20,7.64,7.65,7.65,7.64,1098.0,603766
90,2017-07-28 14:25,7.64,7.66,7.67,7.64,1898.0,603766
91,2017-07-28 14:30,7.66,7.66,7.67,7.65,1190.0,603766
92,2017-07-28 14:35,7.66,7.65,7.66,7.64,1719.0,603766
93,2017-07-28 14:40,7.65,7.65,7.66,7.65,1453.0,603766
94,2017-07-28 14:45,7.66,7.65,7.66,7.65,1568.0,603766
95,2017-07-28 14:50,7.66,7.66,7.67,7.65,2287.0,603766
96,2017-07-28 14:55,7.66,7.65,7.67,7.64,3121.0,603766
97,2017-07-28 15:00,7.65,7.64,7.66,7.64,3140.0,603766
98,2017-07-31 09:35,7.68,7.63,7.69,7.63,5223.0,603766
99,2017-07-31 09:40,7.63,7.63,7.64,7.62,3677.0,603766
100,2017-07-31 09:45,7.63,7.63,7.64,7.63,2440.0,603766
101,2017-07-31 09:50,7.63,7.61,7.64,7.61,2756.0,603766
102,2017-07-31 09:55,7.61,7.6,7.62,7.6,4306.0,603766
103,2017-07-31 10:00,7.6,7.59,7.61,7.59,3518.0,603766
104,2017-07-31 10:05,7.59,7.59,7.61,7.59,3660.0,603766
105,2017-07-31 10:10,7.59,7.59,7.61,7.58,3179.0,603766
106,2017-07-31 10:15,7.59,7.6,7.61,7.59,2830.0,603766
107,2017-07-31 10:20,7.6,7.59,7.6,7.58,1840.0,603766
108,2017-07-31 10:25,7.59,7.57,7.6,7.57,4678.0,603766
109,2017-07-31 10:30,7.58,7.57,7.58,7.57,3239.0,603766
110,2017-07-31 10:35,7.57,7.58,7.59,7.57,1218.0,603766
111,2017-07-31 10:40,7.58,7.58,7.59,7.58,2377.0,603766
112,2017-07-31 10:45,7.58,7.58,7.59,7.57,2264.0,603766
113,2017-07-31 10:50,7.58,7.57,7.59,7.57,1897.0,603766
114,2017-07-31 10:55,7.57,7.58,7.58,7.57,1720.0,603766
115,2017-07-31 11:00,7.58,7.58,7.58,7.56,4652.0,603766
116,2017-07-31 11:05,7.58,7.57,7.59,7.57,927.0,603766
117,2017-07-31 11:10,7.57,7.56,7.58,7.56,2545.0,603766
118,2017-07-31 11:15,7.58,7.58,7.58,7.56,2990.0,603766
119,2017-07-31 11:20,7.58,7.58,7.59,7.57,792.0,603766
120,2017-07-31 11:25,7.58,7.58,7.59,7.57,1906.0,603766
121,2017-07-31 11:30,7.58,7.58,7.59,7.58,709.0,603766
122,2017-07-31 13:05,7.61,7.61,7.62,7.6,4154.0,603766
123,2017-07-31 13:10,7.61,7.62,7.62,7.61,1510.0,603766
124,2017-07-31 13:15,7.62,7.62,7.63,7.6,3318.0,603766
125,2017-07-31 13:20,7.62,7.62,7.65,7.61,4655.0,603766
126,2017-07-31 13:25,7.61,7.61,7.62,7.6,1881.0,603766
127,2017-07-31 13:30,7.61,7.61,7.62,7.6,2629.0,603766
128,2017-07-31 13:35,7.61,7.6,7.61,7.59,1884.0,603766
129,2017-07-31 13:40,7.6,7.6,7.6,7.58,2682.0,603766
130,2017-07-31 13:45,7.6,7.59,7.61,7.59,1794.0,603766
131,2017-07-31 13:50,7.6,7.58,7.6,7.58,3283.0,603766
132,2017-07-31 13:55,7.59,7.58,7.59,7.58,2147.0,603766
133,2017-07-31 14:00,7.59,7.59,7.59,7.57,2141.0,603766
134,2017-07-31 14:05,7.58,7.58,7.59,7.57,1619.0,603766
135,2017-07-31 14:10,7.59,7.58,7.59,7.57,1536.0,603766
136,2017-07-31 14:15,7.58,7.59,7.59,7.57,1918.0,603766
137,2017-07-31 14:20,7.59,7.58,7.6,7.58,912.0,603766
138,2017-07-31 14:25,7.58,7.58,7.6,7.58,2262.0,603766
139,2017-07-31 14:30,7.58,7.58,7.59,7.58,1574.0,603766
140,2017-07-31 14:35,7.59,7.59,7.59,7.58,1375.0,603766
141,2017-07-31 14:40,7.59,7.6,7.6,7.58,2851.0,603766
142,2017-07-31 14:45,7.6,7.61,7.62,7.6,1634.0,603766
143,2017-07-31 14:50,7.61,7.59,7.61,7.59,3061.0,603766
144,2017-07-31 14:55,7.6,7.59,7.6,7.58,6433.0,603766
145,2017-07-31 15:00,7.59,7.6,7.6,7.58,3834.0,603766
146,2017-08-01 09:35,7.62,7.65,7.66,7.61,5825.0,603766
147,2017-08-01 09:40,7.65,7.63,7.66,7.63,3298.0,603766
148,2017-08-01 09:45,7.63,7.62,7.64,7.61,2112.0,603766
149,2017-08-01 09:50,7.62,7.66,7.66,7.61,3751.0,603766
150,2017-08-01 09:55,7.66,7.65,7.67,7.64,7344.0,603766
151,2017-08-01 10:00,7.65,7.63,7.65,7.63,1216.0,603766
152,2017-08-01 10:05,7.63,7.62,7.63,7.61,3503.0,603766
153,2017-08-01 10:10,7.62,7.61,7.62,7.6,2325.0,603766
154,2017-08-01 10:15,7.61,7.61,7.62,7.6,1858.0,603766
155,2017-08-01 10:20,7.61,7.61,7.62,7.6,1407.0,603766
156,2017-08-01 10:25,7.62,7.61,7.62,7.6,2976.0,603766
157,2017-08-01 10:30,7.61,7.6,7.61,7.6,2139.0,603766
158,2017-08-01 10:35,7.6,7.59,7.61,7.59,2673.0,603766
159,2017-08-01 10:40,7.59,7.58,7.6,7.58,2789.0,603766
160,2017-08-01 10:45,7.58,7.58,7.59,7.57,3720.0,603766
161,2017-08-01 10:50,7.58,7.58,7.58,7.56,2827.0,603766
162,2017-08-01 10:55,7.58,7.59,7.6,7.58,1374.0,603766
163,2017-08-01 11:00,7.59,7.59,7.59,7.58,853.0,603766
164,2017-08-01 11:05,7.59,7.59,7.6,7.58,1584.0,603766
165,2017-08-01 11:10,7.59,7.58,7.6,7.57,2788.0,603766
166,2017-08-01 11:15,7.57,7.57,7.59,7.57,2629.0,603766
167,2017-08-01 11:20,7.57,7.58,7.59,7.57,214.0,603766
168,2017-08-01 11:25,7.58,7.58,7.59,7.57,376.0,603766
169,2017-08-01 11:30,7.57,7.58,7.58,7.57,280.0,603766
170,2017-08-01 13:05,7.58,7.57,7.59,7.57,1434.0,603766
171,2017-08-01 13:10,7.57,7.57,7.58,7.57,885.0,603766
172,2017-08-01 13:15,7.57,7.58,7.59,7.57,591.0,603766
173,2017-08-01 13:20,7.58,7.59,7.59,7.57,1140.0,603766
174,2017-08-01 13:25,7.59,7.59,7.59,7.58,375.0,603766
175,2017-08-01 13:30,7.58,7.59,7.59,7.58,1270.0,603766
176,2017-08-01 13:35,7.59,7.59,7.59,7.58,894.0,603766
177,2017-08-01 13:40,7.59,7.58,7.59,7.57,2026.0,603766
178,2017-08-01 13:45,7.58,7.58,7.58,7.56,1651.0,603766
179,2017-08-01 13:50,7.58,7.58,7.58,7.57,1053.0,603766
180,2017-08-01 13:55,7.57,7.58,7.58,7.57,1602.0,603766
181,2017-08-01 14:00,7.58,7.59,7.59,7.57,2201.0,603766
182,2017-08-01 14:05,7.59,7.62,7.63,7.58,4801.0,603766
183,2017-08-01 14:10,7.63,7.64,7.64,7.62,3260.0,603766
184,2017-08-01 14:15,7.63,7.63,7.64,7.62,1919.0,603766
185,2017-08-01 14:20,7.63,7.61,7.63,7.61,872.0,603766
186,2017-08-01 14:25,7.61,7.61,7.62,7.6,595.0,603766
187,2017-08-01 14:30,7.6,7.63,7.63,7.6,905.0,603766
